customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5671-RQRLP,0,1,1,0,70,1,1,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card (automatic),75.65,5411.4,0
1450-GALXR,0,0,0,0,10,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,98.5,1058.25,1
8859-AXJZP,1,0,1,1,39,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,23.8,903.8,0
3174-AKMAS,0,0,1,0,46,1,0,DSL,0,1,0,1,1,0,Two year,1,Credit card (automatic),64.2,3009.5,0
3138-BKYAV,1,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.35,489.45,1
9926-PJHDQ,0,0,1,1,72,1,1,DSL,0,0,1,0,1,1,Two year,1,Bank transfer (automatic),76.8,5468.45,0
7382-DFJTU,1,0,0,0,18,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),55.2,1058.1,0
2798-NYLMZ,1,0,1,0,71,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),108.55,7616,0
4289-DTDKW,1,0,1,0,40,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.3,4113.1,1
1820-TQVEV,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,69.55,1
2239-JALAW,1,0,0,0,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),103.25,6017.65,1
4853-RULSV,1,0,0,0,70,1,1,Fiber optic,1,0,0,1,1,1,Two year,1,Credit card (automatic),104,7250.15,1
8098-TDCBU,0,0,1,0,42,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,25.25,1108.2,0
3551-GAEGL,1,0,1,1,34,0,0,DSL,1,0,0,0,0,0,One year,0,Bank transfer (automatic),30.4,938.65,0
4785-NKHCX,1,1,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.05,94.15,0
3196-NVXLZ,0,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.6,2088.05,0
6275-YDUVO,0,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,86.2,178.7,1
0036-IHMOT,0,0,1,1,55,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),103.7,5656.75,0
0115-TFERT,1,0,1,0,21,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.2,2317.1,1
4178-EGMON,1,0,1,0,70,1,1,Fiber optic,1,1,0,1,0,0,Two year,1,Credit card (automatic),88,5986.45,0
4220-TINQT,0,0,1,0,61,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,106.35,6751.35,0
5318-YKDPV,1,0,1,1,43,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),79.15,3566.6,0
7975-TZMLR,1,0,0,0,47,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.1,4889.3,0
0295-QVKPB,1,0,0,0,5,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),63.95,318.1,0
4335-BSMJS,0,0,0,0,62,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.8,1563.95,0
2311-QYMUQ,0,0,1,1,16,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),89.45,1430.25,1
3643-AHCFP,1,1,1,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.6,644.35,1
9146-JRIOX,0,0,1,1,14,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.55,372.45,0
3104-OWCGK,1,0,1,1,60,1,0,Fiber optic,0,1,1,0,1,0,One year,0,Electronic check,90.95,5453.4,1
5337-IIWKZ,1,0,1,1,34,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Electronic check,44.85,1442.6,0
9101-BWFSS,0,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Electronic check,108.55,5610.7,1
9650-VBUOG,1,0,1,1,38,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.05,963.95,0
3487-EARAT,0,0,1,1,70,1,0,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),74.1,5222.3,0
2672-TGEFF,0,0,1,1,37,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.8,3340.55,0
9231-ZJYAM,0,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,1
4250-WAROZ,1,1,1,1,60,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.25,5774.55,0
8184-WMOFI,1,0,1,1,62,1,0,DSL,1,0,1,1,0,1,One year,0,Credit card (automatic),71.4,4487.3,0
6982-SSHFK,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.4,1
6092-QZVPP,1,0,0,0,36,1,0,DSL,1,0,1,1,1,1,Month-to-month,1,Credit card (automatic),79.2,2854.95,0
4625-LAMOB,1,0,0,0,44,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.4,905.55,0
0727-BMPLR,0,1,0,0,55,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100,5509.3,1
0392-BZIUW,0,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105,7589.8,0
1038-ZAGBI,0,0,1,1,12,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,229.6,1
6549-NNDYT,0,0,0,0,13,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),30.85,394.1,0
3027-ZTDHO,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.9,89.9,1
0422-OHQHQ,0,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.55,295.95,0
6916-HIJSE,0,0,0,0,65,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.85,5459.2,0
2316-ESMLS,0,0,1,1,12,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),33.15,444.75,0
9778-OGKQZ,1,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92,6782.15,0
7408-OFWXJ,0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.8,6510.45,0
6007-TCTST,0,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,8476.5,0
2252-NKNSI,1,0,0,1,52,1,1,DSL,1,1,0,1,1,1,Two year,1,Mailed check,85.15,4461.85,0
8713-IGZSO,1,0,0,0,2,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.85,62,0
7905-TVXTA,0,0,0,0,5,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Electronic check,64.35,352.65,0
7695-PKLCZ,0,0,0,0,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,1424.9,0
2382-BCKQJ,0,0,0,1,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,6413.65,1
8374-UULRV,1,0,0,0,72,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.05,6309.65,0
2207-NHRJK,1,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.8,50.8,1
3224-DFQNQ,0,0,1,0,66,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,89,5898.6,0
5275-PMFUT,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,4719.75,0
4795-UXVCJ,1,0,0,0,26,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.8,457.3,0
9777-IQHWP,1,0,1,1,64,1,1,Fiber optic,1,0,1,0,0,1,Two year,0,Bank transfer (automatic),93.4,5822.3,0
0947-MUGVO,1,1,1,0,20,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.65,1463.5,1
9944-HKVVB,0,0,0,0,3,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.1,307.4,1
4124-MMETB,1,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.65,2104.55,1
3671-SHRSP,1,0,1,0,4,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,80.6,319.15,1
0979-MOZQI,1,0,1,0,62,0,0,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),39,2337.45,0
2732-ISEZX,0,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,104.3,0
3313-QKNKB,1,0,1,0,59,1,1,Fiber optic,0,0,0,0,0,1,One year,0,Electronic check,85.55,5084.65,1
0323-XWWTN,1,0,0,1,3,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,26.4,121.25,0
1937-OTUKY,0,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),98.2,7015.9,0
1573-LGXBA,1,0,1,1,57,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),97.55,5598,0
1764-VUUMT,1,0,0,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.95,1269.1,0
5073-WXOYN,0,0,0,0,60,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.8,3027.4,1
4713-ZBURT,1,0,0,1,45,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Bank transfer (automatic),99.7,4634.35,0
3050-GBUSH,0,0,0,0,3,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),34.8,113.95,0
0207-MDKNV,0,0,0,0,15,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,0,Electronic check,105.1,1582.75,1
7876-AEHIG,0,0,0,1,51,0,0,DSL,1,0,1,1,1,1,One year,0,Bank transfer (automatic),60.15,3077,0
7945-HLKEA,0,0,0,0,60,1,1,DSL,1,0,1,1,0,0,One year,0,Electronic check,64.75,4039.5,0
9342-VNIMQ,1,0,0,0,33,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.65,1665.2,0
9851-KIELU,1,0,0,0,10,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,110.1,1043.3,1
3523-BRGUW,1,1,0,0,26,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.3,504.2,0
3908-BLSYF,0,0,0,0,6,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,83.9,497.55,1
3199-NPKCN,0,0,1,0,67,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,111.25,7511.65,0
5170-PTRKA,0,0,1,1,49,0,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),35.8,1782,0
4661-NJEUX,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,20.05,0
2123-AGEEN,0,1,0,0,7,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,84.35,609.65,0
1258-YMZNM,0,1,0,0,27,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),110.5,2857.6,0
0048-LUMLS,1,0,1,1,37,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Credit card (automatic),91.2,3247.55,0
7549-MYGPK,0,0,1,1,63,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.55,6215.35,1
5898-IGSLP,1,0,1,1,31,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,89.3,2823,0
3804-RVTGV,1,0,1,1,50,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),103.85,5017.9,1
6259-WJQLC,1,1,0,0,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),81.1,2619.25,0
9227-LUNBG,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.6,24.6,1
7997-EASSD,0,0,1,0,63,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),81.2,4965.1,0
0730-KOAVE,1,0,0,0,30,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.3,2679.7,0
8975-SKGRX,1,0,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.1,8310.55,0
0678-RLHVP,0,0,0,0,53,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Electronic check,105.55,5682.25,0
4315-MURBD,0,0,0,0,12,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,1
2267-FPIMA,1,0,1,0,50,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.4,4914.9,0
1051-GEJLJ,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,27.55,0
9734-YWGEX,0,0,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),98.3,923.5,1
2719-BDAQO,1,0,0,0,17,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,93.85,1625.65,1
5285-MVEHD,0,0,1,0,56,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),105.6,6068.65,0
0379-DJQHR,1,0,1,1,67,1,0,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),81.35,5398.6,0
0781-LKXBR,1,1,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,918.6,1
5543-QDCRY,1,0,0,0,4,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,56.4,234.85,0
0297-RBCSG,1,0,0,0,19,1,0,DSL,0,1,0,1,0,1,One year,1,Bank transfer (automatic),65.35,1231.85,0
4694-PHWFW,0,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,170.9,0
0835-JKADZ,0,0,0,0,71,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,111.25,7984.15,0
1907-UBQFC,1,1,0,0,10,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,72.85,688.65,1
7508-SMHXL,0,1,0,0,15,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Credit card (automatic),89,1288.3,0
3865-YIOTT,1,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),106.1,7848.5,0
5993-BQHEA,1,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,267,0
6024-RUGGH,1,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.2,1798.9,0
6513-EECDB,1,1,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.55,73.55,1
3956-CJUST,0,1,0,0,23,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.4,1643.55,0
4079-WWQQQ,1,0,0,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),65.55,4807.45,0
6103-BOCOU,0,0,0,0,26,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,80.7,2193,0
5149-TGWDZ,0,0,0,0,21,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Mailed check,104.55,2239.4,0
7471-WNSUF,1,0,1,0,60,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.15,1505.9,0
8942-DBMHZ,1,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,255.35,0
4301-VVZKA,1,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,1189.4,0
9199-PWQVC,0,0,1,0,63,1,1,DSL,1,1,0,0,1,1,One year,1,Credit card (automatic),79.7,4786.15,0
4824-GUCBY,0,1,0,0,22,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,81.7,1820.9,0
5393-HJZSM,0,0,1,1,32,1,0,DSL,1,1,1,1,0,1,Month-to-month,0,Bank transfer (automatic),76.3,2404.15,0
7074-IEVOJ,0,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.4,205.05,1
9625-QSTYE,0,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,81.15,952.3,1
0862-PRCBS,0,0,1,1,68,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),103.75,7039.45,0
8812-ZRHFP,0,0,1,1,30,1,0,Fiber optic,0,0,1,0,0,1,One year,0,Electronic check,86.45,2538.05,0
5146-CBVOE,0,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.1,1212.85,0
0454-OKRCT,1,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,Two year,0,Bank transfer (automatic),80.6,2651.1,0
5787-KXGIY,1,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.3,1304.8,0
4750-ZRXIU,0,1,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,360.1,1
4198-VFOEA,0,0,0,0,12,0,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,33.6,435.45,0
6630-UJZMY,0,1,1,0,4,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,83.25,308.05,0
5709-LVOEQ,0,0,1,1,0,1,0,DSL,1,1,1,0,1,1,Two year,0,Mailed check,80.85,null,0
6400-BWQKW,0,0,0,0,6,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.05,434.5,1
2692-AQCPF,0,0,1,0,65,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),108.05,7118.9,0
0347-UBKUZ,0,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,320.45,0
0835-DUUIQ,0,0,0,1,24,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),21.05,531.55,0
0811-GSDTP,0,0,0,1,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,30.15,382.2,0
7567-ECMCM,1,0,0,0,24,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.85,2001,0
6115-ZTBFQ,0,0,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),65.5,4919.7,0
6353-BRMMA,0,0,1,1,54,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),104.1,5645.8,0
6680-WKXRZ,0,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.4,215.8,1
6231-WFGFH,1,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,77.6,0
9904-EHEVJ,0,1,1,1,32,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,91.35,2896.55,0
7028-DVOIQ,1,1,0,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.05,3395.8,1
6169-PPETC,1,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,759.35,0
4208-UFFGW,1,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,85.15,1
8584-KMVXD,0,0,0,0,8,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.6,535.55,0
8467-WYNSR,1,0,0,0,22,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,55.1,1253.15,0
0851-DFJKB,0,0,0,0,15,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Electronic check,58.95,955.15,0
5382-SOYZL,1,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,2162.6,0
9448-REEVD,1,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,44.7,1
3261-CQXOL,0,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.45,1813.35,0
8388-FYNPZ,1,0,0,0,4,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Electronic check,56.75,245.15,0
4002-BQWPQ,1,0,0,0,25,1,1,DSL,1,1,1,1,0,1,Month-to-month,0,Bank transfer (automatic),81.75,2028.8,0
5651-YLPRD,0,0,1,1,32,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,86.1,2723.75,0
2826-DXLQO,1,1,1,0,7,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.8,220.45,0
4378-BZYFP,1,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.5,365.8,0
9489-UTFKA,1,1,1,0,8,1,0,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),60.9,551.95,0
4849-PYRLQ,0,1,0,0,56,1,1,DSL,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),73.25,4054.2,0
9117-SHLZX,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.7,45.7,1
9889-TMAHG,1,1,0,0,8,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Credit card (automatic),100.3,832.35,1
4541-RMRLG,1,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.25,112.3,1
7764-BDPEE,1,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,60.65,0
3429-IFLEM,0,0,0,0,71,1,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),77.35,5550.1,0
3158-MOERK,0,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96,174.8,1
7294-TMAOP,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.55,90.55,1
5002-GCQFH,1,0,1,0,49,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),93.85,4733.1,0
0556-FJEGU,1,0,0,0,58,1,0,DSL,0,1,1,1,1,0,Two year,0,Bank transfer (automatic),70.1,4048.95,0
8919-FYFQZ,1,1,1,0,44,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.35,1359.7,1
0604-THJFP,0,0,1,1,59,1,0,DSL,0,1,0,1,1,1,Two year,1,Credit card (automatic),75.95,4542.35,0
2834-JRTUA,1,0,0,0,71,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,108.05,7532.15,1
5875-YPQFJ,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,1
5879-SESNB,0,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,888.65,0
6646-QVXLR,1,1,1,0,62,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.75,6383.35,1
6461-PPAXN,0,0,1,1,35,1,0,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),54.95,1916,0
3318-ISQFQ,0,0,0,0,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.5,413,0
1106-HRLKZ,1,0,1,1,40,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,808.95,0
2483-XSSMZ,0,0,0,0,39,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,47.85,1886.4,0
8603-IJWDN,1,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.6,86.6,1
8165-ZJRNM,0,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.75,1679.25,0
9369-XFEHK,0,1,1,0,33,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.6,2656.5,1
2604-XVDAM,0,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),43.8,540.95,0
3717-OFRTN,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.75,19.75,0
9046-JBFWA,1,0,0,1,27,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.15,537.35,0
3280-NMUVX,1,0,1,1,34,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,678.8,0
1206-EHBDD,0,0,1,0,56,1,0,Fiber optic,1,0,1,0,0,0,Two year,0,Bank transfer (automatic),80.3,4513.65,0
8361-LBRDI,0,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.35,1423.85,0
4883-KCPZJ,0,0,1,1,22,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,555.4,0
9108-EQPNQ,0,0,1,1,10,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),26.1,225.55,0
7277-KAMWT,1,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20,268.45,0
3842-IYKUE,0,0,0,0,35,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Credit card (automatic),85.3,2917.5,1
6641-XRPSU,0,0,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70,2416.1,1
1374-DMZUI,0,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,424.45,1
2545-LXYVJ,1,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.7,1492.1,0
3234-VKACU,1,0,0,0,2,1,0,DSL,0,0,0,1,1,1,Month-to-month,0,Electronic check,70.3,132.4,0
